Date,AEP,BA,CAT,CNP,CVX,DIS,DTE,ED,GD,GE,HON,HPQ,IBM,IP,JNJ,KO,KR,MMM,MO,MRK,MSI,PG,XOM
1994-04-20,0.09070562558017303,0.0825386243598265,0.044911876058624456,0.051369705539467736,0.0941528252481536,0.06978442353066816,0.06897703802681976,0.1084369139339516,0.05983339799042198,0.10282442673858938,0.06450429547486136,0.00039009147268986855,0.033487990967831394,0.04163546867715562,0.07532923018196303,0.06089860664887792,0.0214933593056863,0.07064203529768642,0.010479280687231196,0.05294040560636981,0.1060647617542978,0.10464733404524251,0.07097666669002578
1994-04-21,0.10354128030215382,0.09555044677230118,0.09663356577688043,0.04302583686257755,0.08883260935402149,0.10518713598954843,0.06382335863993838,0.1046840537673106,0.04308380677823376,0.11203223459522293,0.08542345022768494,0.04362736105077791,0.15276615686536976,0.057191127017614196,0.078977782078677,0.07416250411343683,0.01154306651335446,0.06735786097897156,-0.007827605382621838,0.0915755130898952,0.17439401092862372,0.12072154528676537,0.06251338750607438
1994-04-22,0.07564671725008876,0.08593901956848171,0.10395392844159024,0.024268530828015944,0.09287972828543811,0.10658277394120264,0.04513558991081901,0.0745103760087007,0.05400181731580167,0.10741790526089545,0.08764452321049321,0.007957770499067318,0.11738626724524837,0.04404378719544155,0.05718635774479108,0.05514123390268488,0.029055811949216914,0.04135359688168361,0.0025495105662213247,0.07336630694947521,0.1534234844286151,0.09996011665950966,0.07524944823934909
1994-04-25,0.08904536871208268,0.1142421540810501,0.12970179224857792,0.037664841984694775,0.11754727145425337,0.09344186878690097,0.05827304851831139,0.1029478343293615,0.07052807216603219,0.11620673119235203,0.09500309232036086,0.05360540745968834,0.1114000830230859,0.07933457188005733,0.05741706806885971,0.07372504765065124,0.047550369348284716,0.06279912935530119,-0.018102526715262524,0.06093253801720344,0.16192836691475465,0.0996172610068089,0.07985871336373584
1994-04-26,0.07608701897867642,0.11012646287783134,0.11289060031648224,0.016697065525884236,0.08737516931401568,0.11949741201219366,0.050487339310888,0.08103448867800789,0.0680163873181987,0.10587500158013619,0.0759606907911512,0.029557867458053333,0.08835463335448956,0.09244056570711834,0.06181018005636951,0.06502740118479222,0.03716877354772019,0.08296179731503361,0.02252963013798831,0.06264453001014969,0.14616817793726344,0.08992469276097581,0.0639906202489624
1994-04-28,0.06939295023524017,0.09918622488461226,0.09528977789821158,0.00488761924363823,0.0662557201230487,0.0822198662787299,0.042063744329687625,0.07438341772596457,0.046373726291750295,0.11502364062826098,0.06953466871779179,0.02600595731627131,0.06433400566103797,0.08980158144847739,0.09420862179988077,0.08302737846755193,0.005091035182028247,0.08068194403993312,-0.004023329033543077,0.03051111130004025,0.11884216458736674,0.08625331116704849,0.051334063390593654
1994-04-29,0.08770600261342243,0.11282357288904654,0.10966902022022351,0.027252613737072107,0.0806587505803269,0.09209841313858513,0.06939131532082143,0.08120678864506936,0.08070243410943823,0.09895790191869924,0.07138451357156006,0.04669446837898794,0.07835392513048922,0.10079185316496586,0.07420972757439293,0.0873094590482828,0.052555035325038024,0.07700794715671089,0.012034351344940908,0.023418240044225103,0.1290179989880258,0.09626481292292666,0.07444338956038266
1994-05-02,0.08590884645174546,0.10333616606429086,0.11287531971209264,0.013972297589039506,0.0689868480247604,0.08622826545510609,0.05190821925820588,0.09210110311352193,0.08313142426694853,0.1110085324189134,0.07841537936013765,0.053603497544197465,0.08544204103271436,0.09120000562199149,0.08716946603046338,0.08299186634136801,0.03251154894369068,0.08597048040477917,-0.004952669008968957,0.08172840513789703,0.12021070273514001,0.08599551256249316,0.04810402360852106
1994-05-03,0.07499443415751506,0.10448690550258144,0.12685449064914933,0.02155841361022448,0.07625021078926131,0.1033418817548597,0.05813632596700091,0.09474016875641267,0.07839535156519295,0.11403733030953545,0.08220232987372711,0.036850477489353106,0.08765099766060591,0.08943604904718505,0.0704350404297931,0.06998473414157669,0.04091552089851769,0.08137502230705129,-0.013588493013022118,0.04873798618045955,0.1286361219864145,0.08726889892919254,0.05211467386796764
1994-05-04,0.06400708264698207,0.0990028375536447,0.1169155248121927,0.018094862995313044,0.06764390046619284,0.08646116813165516,0.03756315041929259,0.07758829239529264,0.08015715268522472,0.12944731576442647,0.09216062697257632,0.04413340440222446,0.07257683883066401,0.08258379320200682,0.07391786258892807,0.07155425896292966,-0.0056635685280337356,0.08242240307864934,-0.024776745575789128,0.034429195801833457,0.14354847104562873,0.06704191814513893,0.04586956992593327
