,Retorno_Anual_1y,Volatilidad_Anual_1y,Sharpe_Ratio_1y,Skewness_1y,Kurtosis_1y,Max_Drawdown_1y,Total_Return_1y,Upside_Capture_1y,Downside_Capture_1y,Alpha_1y,Alpha_adj_1y,Beta_Mkt-RF_1y,Beta_Mkt-RF_adj_1y,Beta_SMB_1y,Beta_SMB_adj_1y,Beta_HML_1y,Beta_HML_adj_1y,Beta_MOM_1y,Beta_MOM_adj_1y,R2_Adj_1y,Tracking_Error_1y,Information_ratio_1y,Information_ratio_adj_1y,Retorno_Anual_3y,Volatilidad_Anual_3y,Sharpe_Ratio_3y,Skewness_3y,Kurtosis_3y,Max_Drawdown_3y,Total_Return_3y,Upside_Capture_3y,Downside_Capture_3y,Alpha_3y,Alpha_adj_3y,Beta_Mkt-RF_3y,Beta_Mkt-RF_adj_3y,Beta_SMB_3y,Beta_SMB_adj_3y,Beta_HML_3y,Beta_HML_adj_3y,Beta_MOM_3y,Beta_MOM_adj_3y,R2_Adj_3y,Tracking_Error_3y,Information_ratio_3y,Information_ratio_adj_3y,Retorno_Anual,Volatilidad_Anual,Sharpe_Ratio,Skewness,Kurtosis,Max_Drawdown,Total_Return,Upside_Capture,Downside_Capture,Alpha,Alpha_adj,Beta_Mkt-RF,Beta_Mkt-RF_adj,Beta_SMB,Beta_SMB_adj,Beta_HML,Beta_HML_adj,Beta_MOM,Beta_MOM_adj,R2_Adj,Tracking_Error,Information_ratio,Information_ratio_adj
27389,0.4337281127639028,0.2845926050922164,1.5240315630244927,1.559810759697043,3.3063396427502356,-0.06224627875507449,0.542999289267946,1.459625251370845,1.4773679143838498,-0.009209364257424107,-0.005691076721352794,1.7182153900099042,1.7181102229655325,0.9436996381755645,0.765274654397675,0.4708466843765845,0.3185904895128905,-0.6473032047023957,-0.5584304380806945,0.9192516226987082,0.06451239873146616,-0.14275339994344693,-0.08821678984596414,0.10476269196663009,0.3167552265408148,0.28496038708614485,-1.0083608349021158,4.731837982919895,-0.37788018433179715,0.3692841374960587,1.3946506003329393,1.3686246240818216,0.0027946688863415897,0.0010140963840902318,1.4666527572139383,1.4666518783801155,0.5798041388004362,0.4972783226671273,-0.0017002585784798574,-1.1142291578919959e-05,-0.3707816677244025,-0.3143442799753807,0.8555750232457345,0.11376946793654422,0.024564313581042125,0.008913607512481747,0.15739268982913285,0.2561631612484252,0.5743922883271021,-1.2300336303429358,6.747860394813979,-0.37788018433179715,1.3765736179529298,1.130484277284597,0.8563156712168273,0.004622304611702018,0.0027018485022430785,1.34572978279017,1.3457248162027318,0.40686393091859563,0.3160265490481968,-0.09809575755558006,-0.0325416047871817,-0.4338352394549771,-0.3872671892336296,0.7051639010828932,0.13541062039345123,0.03413546587609877,0.019953002906216256
197884,0.35069553927292485,0.1538433619271912,2.279562373571224,1.5245925216231406,3.2130497245205456,-0.02367306254672319,0.4200549091384498,1.0373958568040123,0.44295273884508185,0.002580794123018952,0.0008879909098650991,0.9927838435481318,0.9926290489599812,0.4124958768283631,0.28038733973796476,0.06312494298079288,0.013305241645442544,-0.07980029252147408,-0.02538167988008876,0.8870170017247917,0.04125133302043599,0.06256268425896497,0.02152635672222245,0.08063853072972156,0.24578761905556795,0.26908812975957463,-1.2104342749706871,4.020158887483735,-0.32113163972286374,0.27368667917448386,1.07653319705921,1.0575114828722794,-0.0017899714820138698,-0.0006224959161767249,1.1234608569832922,1.1234607580140987,0.3421585193279757,0.2798348457701802,-0.3368240135474698,-0.28783197498548363,-0.08130320213926803,-0.03717053855133518,0.8909745988818504,0.07686261322668823,-0.02328793423578729,-0.008098812804358074,0.10906626624668608,0.18939063896257075,0.521734977681071,-1.4950563574563234,7.48824724459121,-0.3319318181818184,0.821871855082186,0.9388236584170074,0.86052556615667,0.0009279207408067621,0.0002532781994239981,1.0609636032753795,1.0609635841200469,0.32057921563845404,0.2827033988243274,-0.31222436436242557,-0.2815187270959244,-0.09632662276735669,-0.05699944408205362,0.8357256474812188,0.07490222934396729,0.012388426204853647,0.003381450747759318
4229,0.1814628861194399,0.15974764372926384,1.135934664720179,1.5946959756732024,4.509354669483484,-0.05205479452054784,0.19897003745318353,0.7303774604967421,1.2481113247111808,-0.006679845175018198,-0.004958442213115672,0.9262635008536727,0.9262276771983045,-0.03569580546131551,-0.004112404676734071,0.11671170749954143,0.048947606041828046,-0.22093809479864035,-0.1617212103090758,0.9321003463925546,0.033206332927772336,-0.20116178409545082,-0.14932218573790923,0.03251278447637189,0.2176934469017287,0.08274380663605015,-1.7023202282378653,7.636581077503376,-0.33970358814352597,0.10245372363323235,0.8639924820454885,0.9995703778134692,-0.0045077220445000985,-0.003199640652943499,1.0309818804951716,1.0309818433136047,0.11693843353584066,0.05704488812401295,-0.0452039768841625,-0.011630420447217408,-0.01863881123867138,-0.002772122948332935,0.8947689626922091,0.06685983028977166,-0.06742048289628545,-0.0478559493656535,0.06300338696656574,0.17628915557439567,0.29921773316203665,-1.815981207041787,10.096809020736476,-0.3475915221579964,0.41413583655438924,0.8484790825637691,1.0232226147571002,-0.004132064848663485,-0.0032207435133387204,1.0053659294351092,1.0053659140100821,0.14952448725795922,0.09776611604663996,0.06074117425810125,0.023174261233968454,0.0705323125689678,0.03545574162897823,0.8328992293387796,0.07033505874336318,-0.05874829597769245,-0.04579143845021143
22115,0.29629641355769293,0.23732950939633818,1.248460060071504,0.7179250945847174,1.4469643043353981,-0.12802768166089973,0.3448687350835318,1.1280851107046719,1.698513571824832,-0.021801149189102684,-0.020456397999077124,1.5770699201429976,1.577040502670503,0.7130837579912525,0.5600894165282352,0.9182320298624037,0.8560593202023387,0.10465355901793616,0.033980902049523774,0.9223638089004793,0.05275170839493058,-0.41327854305468836,-0.3877864551026176,0.03587688806412174,0.2740990358493739,0.07798965070372964,-0.06617843284245199,1.013689762340773,-0.3661257606490874,0.11363636363636331,1.1058952872526673,1.3063127581462728,-0.00287276223484812,-0.0010127974226597735,1.222740977061751,1.2227243592113026,0.5436627201198873,0.4458225248421567,0.16179459677016028,0.07183441976459434,-0.08896931997977012,-0.030732046870637054,0.7814676391916142,0.12126971421102825,-0.023689032777376426,-0.00835161053399819,0.14922519769360876,0.23707710152767983,0.5861833612084963,-0.1584493035715061,1.2722565381601383,-0.393792434529583,1.2721774193548376,1.3124545821357267,1.225408473900104,0.0039829771441725675,0.0022325827020618525,1.2544483656017398,1.254444413464865,0.6712126259650188,0.6255208495268328,0.37036585456256615,0.2994636179642774,-0.12870470221515565,-0.06601032469318105,0.7089887224021005,0.12464896969451093,0.03195355047004422,0.017910959934393803
23363,0.30299630742482336,0.23754660445693135,1.2755236308997986,0.7081872637495313,1.3912297603860821,-0.12715231788079462,0.3539094650205761,1.1435349226755944,1.6839798373036887,-0.021335543943455992,-0.019922726308336008,1.5797903812417873,1.5797601032145232,0.7073773270423818,0.5527361090375424,0.9177396357290951,0.8548019041586518,0.11419735552113663,0.039657697840933905,0.9218494251791035,0.05297458860287159,-0.40275053579744946,-0.37608081221146206,0.04321035421764657,0.2732590156499458,0.10506644821712129,-0.07148001271547313,0.9772147010849492,-0.35815602836879434,0.1384083044982698,1.1206345953040007,1.2916140800579963,-0.002235184137024272,-0.0006421051354908091,1.2179120068081883,1.2178949432260338,0.5497641010755728,0.45292024244434004,0.16120222841654874,0.07144365699831408,-0.08773190851525474,-0.029995050559911144,0.7806733384432241,0.12111964014213322,-0.01845434922363785,-0.005301412180033745,0.15665160320630556,0.23664972589561117,0.6186233987709644,-0.16137674693008253,1.2270471608828712,-0.38365493757094227,1.3669064748201438,1.331125348670952,1.2062325832084009,0.004619097843474424,0.002840786250008149,1.2518878774097721,1.2518838851922933,0.6701027552360321,0.6244166322852077,0.3686198818914601,0.29762669062868186,-0.12852009767177716,-0.06589986618012851,0.7085801592078,0.12451380734044726,0.03709707334580836,0.022815030000976795
58000,0.12774327736143876,0.1203170302182315,1.0617223275020793,0.2493408565317173,-0.7202492590533072,-0.05169172932330823,0.13626126126126126,0.5515609511010754,1.0754792067045333,-0.003680263573833341,-0.001082566019809083,0.5852275437874493,0.5558980929454663,-0.3540849679631692,-0.15307229632379957,-0.07264205238311323,-0.01060367049888174,0.3231106730587429,0.19146768329593322,0.4495165952483704,0.07121178904169116,-0.05168053805920701,-0.015202061826803585,-0.020188773759046066,0.23872102822967572,-0.1453109263825375,-1.487685844897934,5.5315167591097545,-0.33499005964214723,-0.058768656716417844,0.8930593706966162,1.285167397213082,-0.011058485396726818,-0.009836593381936437,1.0542888596518099,1.054285703454818,0.2555320260139632,0.16709761514820648,-0.2154425298009927,-0.13843896032866643,0.1468250425971003,0.08834602229793662,0.8338180914752422,0.09212548934997464,-0.12003719572893495,-0.10677385218078242,0.04727063566822126,0.20212625846735624,0.1831335052375393,-1.3669656245421362,6.431509528866125,-0.4306382978723403,0.29691516709511534,0.9043545168789651,1.2278415459176075,-0.005578938099092901,-0.004166406252562856,1.0647652493517847,1.064762382347606,0.2679612566862094,0.1934243327677655,-0.09917482806969793,-0.04068380836245865,0.09574834955351597,0.04517069013922956,0.7188837533018689,0.10450542447735534,-0.053384196341901544,-0.039867846797422946
58001,0.12023702461794983,0.12020506824601382,1.0002658487899245,0.22804888517703328,-0.6785792580670278,-0.05263157894736825,0.1277641277641275,0.536119224020765,1.1015913862559306,-0.004261635078473623,-0.0014041477578176484,0.5815742404777027,0.5510614456220749,-0.35570445138167306,-0.15324718376566185,-0.06500736849624288,-0.008488105348503737,0.3284884231189072,0.19553735731861505,0.43829176752095,0.07186722093961354,-0.0592987320610945,-0.019538083419108194,-0.027517793113782642,0.23955982414461888,-0.17539582550543656,-1.499606669966022,5.591189588215739,-0.3404940923737916,-0.07923771313941819,0.881037649795969,1.303468272446723,-0.011671932664494095,-0.010518644784813508,1.0577011360269326,1.0576979184185777,0.26068382948919905,0.17194638919502628,-0.21659590332842893,-0.1392474807876084,0.14495749369708863,0.08630378922895954,0.8334812944111385,0.09254035672870323,-0.1261280275665267,-0.11366548775741797,0.03968246654909423,0.2024244565793004,0.14537730070684565,-1.390027563716114,6.546124007557958,-0.4397810218978102,0.24390243902439046,0.8864179662377447,1.2493957770448365,-0.006184246941594968,-0.004835983364029323,1.0668682589418728,1.0668654707980798,0.27716875387156664,0.20342142025310067,-0.0998141762891873,-0.04115712487322165,0.09423138753235381,0.043960324006731305,0.7199015313619677,0.10446856330846209,-0.05919720484079861,-0.046291278551904826
76123,0.13585787680686626,0.11958776252652413,1.1360516656270199,0.24834064702972372,-0.7014536204854762,-0.05073529411764688,0.14551907719609591,0.5699236432499099,1.0560376472786206,-0.002862293318157394,-0.0006852996967820052,0.580672838911525,0.5517687881348731,-0.37294850709422867,-0.16875521682166805,-0.06618611309356086,-0.008946475817636634,0.3324161724289082,0.20166876757458085,0.453904766598183,0.0704974828728212,-0.0406013548500877,-0.00972091014963327,-0.011919616613843742,0.2394978594708609,-0.11031253754089669,-1.48317263442752,5.526244978135093,-0.33069620253164544,-0.03512705530642746,0.9151001765413661,1.2758202819519187,-0.01040637651086524,-0.009086128507420927,1.0582447244205029,1.0582415455796887,0.24950443268723727,0.16059941590586013,-0.21420028023931087,-0.13686905013412287,0.14805244028291856,0.08931867586988051,0.8335546460025289,0.09249591148327872,-0.11250634048561692,-0.09823275820211258,0.05557424150931865,0.20263064868872005,0.2236566696501724,-1.3692766729767873,6.4401959606660695,-0.42094455852156043,0.35751840168244,0.9295865834749159,1.213886270646272,-0.004945036174022979,-0.0034810608368913763,1.0683526082369748,1.0683498441765245,0.26521980325321054,0.19044921225797332,-0.0965996526363453,-0.03883335372572909,0.0985312759658651,0.04743159408609446,0.7201253620490289,0.10453206104374532,-0.047306406519178314,-0.03330136995418657
244960,0.11854880109261234,0.12318411639631387,0.9623708361166584,0.22118458768243116,-0.7862527222107816,-0.05129789864029677,0.12586181604811464,0.5514787750285944,1.2065842666724977,-0.0049043006590470065,-0.001872590073178307,0.6090897600918324,0.5849467292183238,-0.4543737458657959,-0.24033516505967212,-0.044031401116280816,-0.004154170007205947,0.37823837637553154,0.25094816158071404,0.5108127354918595,0.06872978116558619,-0.07135626763064172,-0.027245686533859285,-0.03367949518132207,0.23974997572374424,-0.2009572473819045,-1.4330927104003914,5.373571044960707,-0.34918219855458377,-0.0961017547991998,0.8719463148987219,1.3202083432255813,-0.012720978400550156,-0.011743940736592958,1.0592768889321342,1.0592743547113073,0.18388545107887272,0.09903119253921387,-0.2631659719269922,-0.18947287399057525,0.16081231507270743,0.10289453587511117,0.8394074007615727,0.09095800866187789,-0.13985550681785916,-0.12911387253704304,0.03439973991425921,0.2027021199327592,0.11911663512805516,-1.3209587833692635,6.3124878511546685,-0.44842037395228906,0.20828085642317307,0.8786252123719007,1.2724685413810466,-0.006995567544270367,-0.005746824998269623,1.0673798389405085,1.06737706913878,0.20315851881004005,0.12618446594387495,-0.12652010960843085,-0.062029658002008846,0.10854064930423463,0.05590797690272921,0.7207091519191211,0.10446112635631832,-0.06696814200919479,-0.055014005675825525
14922,0.3907578223426238,0.1597511007400355,2.4460415016389008,1.1080692263265548,2.3439972304475196,-0.049436253252384876,0.47810050714615016,1.105910379275197,0.23042355068270484,0.009404625367925239,0.006689830537574902,0.9381001490674553,0.9369421741065038,0.07065484561807289,0.01030703745284602,0.14017936355191843,0.0485334631322637,-0.15500057969361836,-0.07003570158247563,0.8397097321952272,0.05102113481186304,0.1843280319538982,0.1311188111013837,0.09804972861456282,0.2445585158434297,0.3416349184423932,-1.6801613689628736,6.885639379809689,-0.32019115890083627,0.3419840937630805,1.0543371847145657,0.9463689870165171,0.0023887659601968575,0.0009865668272239214,1.1167919393184707,1.1167916253030064,0.6723124675227521,0.642791265814557,-0.06738875921050835,-0.020387295562877644,-0.1539411334532451,-0.10169566386207196,0.8737900223821136,0.08228507076264889,0.029030368912086713,0.01198962118012478,0.11332387777939071,0.19311427449384214,0.5337219767673458,-1.9377779190038091,10.26581136083929,-0.32019115890083627,0.8650378126817919,0.8073680800429671,0.6052306528817597,0.0024277691742611656,0.0011185913413029934,1.0029005889761418,1.002896777606362,0.4933098303063088,0.4500420172278593,-0.19377910106028076,-0.12703811349851443,-0.0935430313691937,-0.044424732862000244,0.7112399951651457,0.10115118868853233,0.024001390450653255,0.011058607968981879
